calories,carbs,category,fat,name,restaurant
680,53,desserts,49,Carrot Cake Cheesecake,Atlanta Bread Company
360,41,breakfast,19,Cheese Croissant,Atlanta Bread Company
490,66,breakfast,22,Cheese Danish,Atlanta Bread Company
190,24,soups,6,Chicken & Sausage Gumbo,Atlanta Bread Company
670,80,sandwiches,19,Chicken Cordon Bleu Panini,Atlanta Bread Company
910,89,entrees,34,Chicken Parmesan,Atlanta Bread Company
430,13,soups,34,Chicken Peppercorn,Atlanta Bread Company
840,95,pizzas,33,Chicken Pesto Calzone,Atlanta Bread Company
710,80,sandwiches,26,Chicken Pesto Panini,Atlanta Bread Company
440,42,sandwiches,19,Chicken Salad On Sourdough,Atlanta Bread Company
450,29,sandwiches,29,Chicken Waldorf,Atlanta Bread Company
170,6,breakfast,15,Chive Cream Cheese,Atlanta Bread Company
640,83,breakfast,31,Chocolate Chip Muffin,Atlanta Bread Company
390,51,breakfast,19,Chocolate Chip Muffin Top,Atlanta Bread Company
430,58,desserts,21,Chocolate Chunk Cookie,Atlanta Bread Company
560,68,breakfast,28,Chocolate Croissant,Atlanta Bread Company
410,56,desserts,19,Chocolate Toffee Cookie,Atlanta Bread Company
410,60,desserts,17,"Chocolate, Oatmeal And Craisin Cookie",Atlanta Bread Company
240,22,salads,10,Chopstix Chicken Salad,Atlanta Bread Company
270,55,breads,2,Ciabatta,Atlanta Bread Company
330,67,breakfast,2.5,Cinnamon Crisp Bagel,Atlanta Bread Company
270,55,breakfast,1,Cinnamon Raisin Bagel,Atlanta Bread Company
270,50,breads,4.5,Cinnamon Raisin Bread,Atlanta Bread Company
640,91,breakfast,26,Cinnamon Roll,Atlanta Bread Company
290,33,soups,10,Classic Beef Chili,Atlanta Bread Company
130,15,soups,1.5,Classic Chicken Noodle,Atlanta Bread Company
440,46,desserts,26,Cookies And Cream Cheesecake,Atlanta Bread Company
460,73,desserts,19,Creamy Caramel Brownie,Atlanta Bread Company
650,80,sandwiches,19,Cubano Panini,Atlanta Bread Company
450,73,desserts,19,Double Chocolate Brownie,Atlanta Bread Company
440,52,breakfast,17,Egg & Cheese Sandwich,Atlanta Bread Company
350,66,breakfast,3.5,Everything Bagel,Atlanta Bread Company
860,83,entrees,35,Fettuccine Salmone,Atlanta Bread Company
460,6,breakfast,34,Florentine Omelette,Atlanta Bread Company
530,46,pizzas,23,Four Cheese Pizza,Atlanta Bread Company
90,19,breads,0,French Baguette,Atlanta Bread Company
330,37,breakfast,17,French Croissant,Atlanta Bread Company
110,23,breads,0,French Loaf,Atlanta Bread Company
80,11,soups,2.5,French Onion,Atlanta Bread Company
160,34,breads,0.5,French Roll,Atlanta Bread Company
640,121,breakfast,11,French Toast With Maple Syrup,Atlanta Bread Company
290,26,soups,10,Frontier Chicken Chili,Atlanta Bread Company
90,16,soups,0.5,Garden Vegetable,Atlanta Bread Company
560,74,breakfast,26,Gooey Butter Danish,Atlanta Bread Company
240,15,salads,16,Greek Salad,Atlanta Bread Company
500,3,breakfast,35,Ham & Swiss Omelette,Atlanta Bread Company
500,54,breakfast,18,"Ham, Egg & Cheddar Cheese Sandwich",Atlanta Bread Company
400,17,soups,34,Homestyle Chicken & Dumpling,Atlanta Bread Company
410,64,sandwiches,5,Honey Maple Ham On Honey Wheat,Atlanta Bread Company
190,14,breakfast,14,Honey Raisin Walnut Cream Cheese,Atlanta Bread Company
140,28,breads,1.5,Honey Wheat Bread,Atlanta Bread Company
90,13,salads,2,House Salad,Atlanta Bread Company
570,84,sandwiches,16,Italian Vegetarian Panini,Atlanta Bread Company
520,65,desserts,26,Key Lime Pie,Atlanta Bread Company
300,44,kids-meals,7,Kid’S Cheese Pizza,Atlanta Bread Company
390,46,kids-meals,15,Kid’S Grilled Cheese,Atlanta Bread Company
550,89,kids-meals,15,Kid’S Peanut Butter & Jelly,Atlanta Bread Company
470,69,kids-meals,11,Kid’S Penne And Cheese,Atlanta Bread Company
230,48,breakfast,2.5,Low Fat Apple Muffin,Atlanta Bread Company
240,51,breakfast,2,Low Fat Pumpkin Muffin,Atlanta Bread Company
200,43,breakfast,2,Low Fat Pumpkin Muffin Top,Atlanta Bread Company
480,43,pizzas,22,Margherita Pizza,Atlanta Bread Company
620,79,breakfast,30,Mocha Chip Muffin,Atlanta Bread Company
410,53,breakfast,20,Mocha Chip Muffin Top,Atlanta Bread Company
420,31,breakfast,21,Morning Classic With Bacon,Atlanta Bread Company
420,39,breakfast,15,Morning Classic With Ham,Atlanta Bread Company
650,32,breakfast,40,Morning Classic With Sausage,Atlanta Bread Company
190,16,soups,9,New England Clam Chowder,Atlanta Bread Company
120,22,breads,2,Nine Grain Bread,Atlanta Bread Company
660,59,sandwiches,29,Ny Hot Pastrami,Atlanta Bread Company
370,59,desserts,14,Oatmeal Raisin Cookie,Atlanta Bread Company
180,2,breakfast,17,Olive Cream Cheese,Atlanta Bread Company
430,78,breads,8,Panini Bread,Atlanta Bread Company
440,42,desserts,37,Peanut Butter Cookie,Atlanta Bread Company
860,72,breakfast,59,Pecan Roll,Atlanta Bread Company
610,54,desserts,41,Pecan Turtle Cheesecake,Atlanta Bread Company
980,180,entrees,13,Penne Bolognese,Atlanta Bread Company
970,79,entrees,43,Penne Pomodoro,Atlanta Bread Company
340,44,pizzas,10,Pepperoni Pizza,Atlanta Bread Company
300,60,breakfast,1.5,Plain Bagel,Atlanta Bread Company
570,52,desserts,36,Plain Cheesecake,Atlanta Bread Company
190,1,breakfast,19,Plain Cream Cheese,Atlanta Bread Company
340,62,breakfast,5,Poppy Seed Bagel,Atlanta Bread Company
110,22,breads,1,Pumpernickel Loaf,Atlanta Bread Company
510,50,desserts,31,Pumpkin Cheesecake,Atlanta Bread Company
530,83,breakfast,20,Pumpkin Muffin,Atlanta Bread Company
430,63,breakfast,18,Raspberry Cheese Croissant,Atlanta Bread Company
440,63,breakfast,18,Raspberry Cheese Danish,Atlanta Bread Company
100,8,breakfast,8,Raspberry Cream Cheese,Atlanta Bread Company
90,18,breads,1,Rye Loaf,Atlanta Bread Company
560,40,salads,29,Salsa Fresca Salmon Salad,Atlanta Bread Company
750,53,breakfast,43,"Sausage, Egg & Cheese Sandwich",Atlanta Bread Company
190,1,breakfast,13,Scrambled Eggs,Atlanta Bread Company
390,63,breakfast,9,Sesame Seed Bagel,Atlanta Bread Company
410,45,desserts,24,Shortbread Cookie,Atlanta Bread Company
90,18,breads,0,Sourdough Baguette,Atlanta Bread Company
140,28,breads,0,Sourdough Bread,Atlanta Bread Company
390,80,breads,1,Sourdough Soup Bowl,Atlanta Bread Company
470,5,breakfast,35,Spanish Omelette,Atlanta Bread Company
560,66,breakfast,30,Sticky Bun,Atlanta Bread Company
1100,6,breakfast,85,Three Cheese Omelette,Atlanta Bread Company
460,59,desserts,23,Toffee Chocolate Chunk Cookie,Atlanta Bread Company
360,3,breakfast,27,Tomato Bacon Omelette,Atlanta Bread Company
290,18,soups,23,Tomato Fennel & Dill,Atlanta Bread Company
630,57,sandwiches,33,Tuna Salad On French,Atlanta Bread Company
960,62,sandwiches,56,Turkey Bacon Rustica,Atlanta Bread Company
710,81,sandwiches,24,Turkey Club Panini,Atlanta Bread Company
370,50,sandwiches,6,Turkey On Nine Grain,Atlanta Bread Company
180,7,breakfast,15,Vegetable Cream Cheese,Atlanta Bread Company
500,52,sandwiches,25,Veggie On Nine Grain,Atlanta Bread Company
270,54,breakfast,1.5,Wheat Bagel,Atlanta Bread Company
470,52,desserts,26,White Chocolate Macadamia Nut Cookie,Atlanta Bread Company
460,46,pizzas,22,White Pizza,Atlanta Bread Company
260,52,breakfast,1.5,Whole Grain Bagel,Atlanta Bread Company
290,24,soups,15,Wisconsin Cheese,Atlanta Bread Company
940,65,entrees,54,1 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
940,65,entrees,54,1 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
5300,327,entrees,324,12 piece & 6 biscuit box (serves 5-7),Bojangle's Famous Chicken 'n Biscuits
2230,228,entrees,92,12 piece Supremes box (serves 3-5),Bojangle's Famous Chicken 'n Biscuits
1380,77,entrees,80,2 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
1380,77,entrees,80,2 Breast Dinner,Bojangle's Famous Chicken 'n Biscuits
1095,75,entrees,67,2 piece Dinner (breast & wing),Bojangle's Famous Chicken 'n Biscuits
1095,75,entrees,67,2 piece Dinner (breast & wing),Bojangle's Famous Chicken 'n Biscuits
1100,74,entrees,69,2 piece Dinner (leg & thigh),Bojangle's Famous Chicken 'n Biscuits
1100,74,entrees,69,2 piece Dinner (leg & thigh),Bojangle's Famous Chicken 'n Biscuits
680,69,kids-meals,34,2 Piece Supremes Kids’ Meal,Bojangle's Famous Chicken 'n Biscuits
840,66,breakfast,54,2 Sausage Biscuits,Bojangle's Famous Chicken 'n Biscuits
8820,545,entrees,540,20 piece & 10 biscuit box serves 9-11),Bojangle's Famous Chicken 'n Biscuits
1470,86,entrees,95,3 piece Dinner (leg & 2 thighs),Bojangle's Famous Chicken 'n Biscuits
1470,86,entrees,95,3 piece Dinner (leg & 2 thighs),Bojangle's Famous Chicken 'n Biscuits
1090,83,entrees,67,3 wing Dinner,Bojangle's Famous Chicken 'n Biscuits
1090,83,entrees,67,3 wing Dinner,Bojangle's Famous Chicken 'n Biscuits
3534,218,entrees,216,8 piece & 4 biscuit box (serves 3-5),Bojangle's Famous Chicken 'n Biscuits
550,35,breakfast,37,"Bacon, Egg & Cheese",Bojangle's Famous Chicken 'n Biscuits
375,55,desserts,15,Bo-Berry Biscuit,Bojangle's Famous Chicken 'n Biscuits
230,24,sides,14,Bo-Tato Rounds,Bojangle's Famous Chicken 'n Biscuits
350,35,sides,22,Bo-Tato Rounds,Bojangle's Famous Chicken 'n Biscuits
580,59,sides,36,Bo-Tato Rounds,Bojangle's Famous Chicken 'n Biscuits
110,20,sides,0,Bojangles Cajun Pintos,Bojangle's Famous Chicken 'n Biscuits
380,70,sides,1,Bojangles Cajun Pintos,Bojangle's Famous Chicken 'n Biscuits
165,24,sides,6,Bojangles’ Dirty Rice,Bojangle's Famous Chicken 'n Biscuits
570,83,sides,20,Bojangles’ Dirty Rice,Bojangle's Famous Chicken 'n Biscuits
440,12,chicken,26,Breast,Bojangle's Famous Chicken 'n Biscuits
515,45,sides,28,Cajun Filet Biscuit,Bojangle's Famous Chicken 'n Biscuits
640,44,sandwiches,39,Cajun Filet Club Sandwich,Bojangle's Famous Chicken 'n Biscuits
495,43,sandwiches,27,Cajun Filet Sandwich,Bojangle's Famous Chicken 'n Biscuits
730,62,kids-meals,43,Chicken Leg Kids’ meal,Bojangle's Famous Chicken 'n Biscuits
460,33,salads,18,Chicken Supremes Salad,Bojangle's Famous Chicken 'n Biscuits
270,36,desserts,12,Cinnamon Pecan Twist,Bojangle's Famous Chicken 'n Biscuits
0,0,drinks,0,Coffee (16oz),Bojangle's Famous Chicken 'n Biscuits
0,0,drinks,0,Coffee (22oz),Bojangle's Famous Chicken 'n Biscuits
255,18,sides,20,Cole Slaw,Bojangle's Famous Chicken 'n Biscuits
870,61,sides,68,Cole Slaw,Bojangle's Famous Chicken 'n Biscuits
480,34,breakfast,29,Country Ham & Egg Biscuit,Bojangle's Famous Chicken 'n Biscuits
355,33,breakfast,18,Country Ham Biscuit,Bojangle's Famous Chicken 'n Biscuits
515,35,breakfast,34,Egg & Cheese Biscuit,Bojangle's Famous Chicken 'n Biscuits
190,9,salads,9,Garden Salad,Bojangle's Famous Chicken 'n Biscuits
390,43,breakfast,20,Gravy Biscuit,Bojangle's Famous Chicken 'n Biscuits
35,7,sides,0,Green Beans,Bojangle's Famous Chicken 'n Biscuits
120,24,sides,0,Green Beans,Bojangle's Famous Chicken 'n Biscuits
520,34,sandwiches,27,Grilled Chicken Club,Bojangle's Famous Chicken 'n Biscuits
305,11,salads,11,Grilled Chicken Salad,Bojangle's Famous Chicken 'n Biscuits
375,33,sandwiches,15,Grilled Chicken Sandwich,Bojangle's Famous Chicken 'n Biscuits
230,9,chicken,15,Leg,Bojangle's Famous Chicken 'n Biscuits
735,86,kids-meals,35,Mac ‘N Cheese Kids’ Meal,Bojangle's Famous Chicken 'n Biscuits
240,33,sides,7,Macaroni ‘N Cheese,Bojangle's Famous Chicken 'n Biscuits
911,114,sides,24,Macaroni ‘N Cheese,Bojangle's Famous Chicken 'n Biscuits
150,21,sides,6,Mashed Potatoes ‘N Gravy,Bojangle's Famous Chicken 'n Biscuits
555,77,sides,23,Mashed Potatoes ‘N Gravy,Bojangle's Famous Chicken 'n Biscuits
230,47,sides,2,Picnic Grits,Bojangle's Famous Chicken 'n Biscuits
280,33,breakfast,14,Plain Biscuit,Bojangle's Famous Chicken 'n Biscuits
280,9,chicken,11,Roasted Chicken Bites,Bojangle's Famous Chicken 'n Biscuits
545,34,breakfast,38,Sausage & Egg Biscuit,Bojangle's Famous Chicken 'n Biscuits
420,33,breakfast,27,Sausage Biscuit,Bojangle's Famous Chicken 'n Biscuits
215,20,sides,14,Seasoned Fries,Bojangle's Famous Chicken 'n Biscuits
300,27,sides,20,Seasoned Fries,Bojangle's Famous Chicken 'n Biscuits
530,49,sides,35,Seasoned Fries,Bojangle's Famous Chicken 'n Biscuits
555,44,sides,35,Steak Biscuit,Bojangle's Famous Chicken 'n Biscuits
90,8,chicken,3,Supreme,Bojangle's Famous Chicken 'n Biscuits
70,18,drinks,0,"Sweet Iced Tea (16oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
100,25,drinks,0,"Sweet Iced Tea (22oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
150,37,drinks,0,"Sweet Iced Tea (32oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
410,48,desserts,23,Sweet Potato Pie,Bojangle's Famous Chicken 'n Biscuits
370,12,chicken,26,Thigh,Bojangle's Famous Chicken 'n Biscuits
0,0,drinks,0,"Unsweetened Iced Tea (16oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
0,0,drinks,0,"Unsweetened Iced Tea (22oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
0,0,drinks,0,"Unsweetened Iced Tea (32oz, with ice)",Bojangle's Famous Chicken 'n Biscuits
200,10,chicken,13,Wing,Bojangle's Famous Chicken 'n Biscuits
587,59,seafood,29,1/2 lb Popcorn Shrimp,Buffalo Wild Wings
880,88,appetizers,44,3/4 lb Popcorn Shrimp,Buffalo Wild Wings
90,22,wing-sauces,0,Asian Zing,Buffalo Wild Wings
860,44,burgers,57,Bacon Cheddar Burger,Buffalo Wild Wings
1347,103,appetizers,77,Ballpark Sampler,Buffalo Wild Wings
900,53,burgers,56,Big Jack Daddy Burger,Buffalo Wild Wings
770,44,burgers,51,Black & Bleu Burger,Buffalo Wild Wings
60,2,wing-sauces,5,Blazin ®,Buffalo Wild Wings
88,3,wings,6,Boneless (each),Buffalo Wild Wings
1480,68,entrees,98,Boneless Wings &Traditional Wings,Buffalo Wild Wings
288,0,kids-meals,20,Boneless Wings (4),Buffalo Wild Wings
170,15,chicken,11,Breaded Tenders (each),Buffalo Wild Wings
908,56,sandwiches,49,Buffalo Chicken Flatbread,Buffalo Wild Wings
514,93,sides,9,Buffalo Chips Basket,Buffalo Wild Wings
734,95,sides,27,Buffalo Chips Basket with cheese,Buffalo Wild Wings
257,47,sides,5,Buffalo Chips Regular,Buffalo Wild Wings
257,47,sides,5,Buffalo Chips Regular,Buffalo Wild Wings
367,48,sides,14,Buffalo Chips Regular with cheese,Buffalo Wild Wings
800,60,sandwiches,49,Buffalo Ranch Chicken Sandwich,Buffalo Wild Wings
1020,97,wraps,59,Buffalo Ranch Chicken Wrap,Buffalo Wild Wings
80,12,wing-sauces,3,Caribbean Jerk,Buffalo Wild Wings
780,44,burgers,51,Cheeseburger,Buffalo Wild Wings
1559,98,appetizers,92,Cheeseburger Slammers,Buffalo Wild Wings
490,10,salads,27,Chicken Caesar Salad,Buffalo Wild Wings
560,68,wraps,15,Chicken Caesar Wrap,Buffalo Wild Wings
800,70,appetizers,35,Chicken Quesadilla,Buffalo Wild Wings
990,74,salads,68,Chicken Tender Salad,Buffalo Wild Wings
1040,125,wraps,46,Chicken Tender Wrap,Buffalo Wild Wings
1120,110,entrees,62,Chicken Tenders & Popcorn Shrimp,Buffalo Wild Wings
510,44,kids-meals,32,Chicken Tenders (3),Buffalo Wild Wings
920,100,appetizers,48,Chili Con Queso Dip,Buffalo Wild Wings
880,49,burgers,57,Chili Queso Burger,Buffalo Wild Wings
500,46,appetizers,30,Chips & Salsa,Buffalo Wild Wings
820,127,desserts,33,Chocolate Fudge Cake,Buffalo Wild Wings
170,6,sides,15,Coleslaw,Buffalo Wild Wings
550,22,sandwiches,22,Crispy Fish Sandwich,Buffalo Wild Wings
630,78,appetizers,25,Crispy Southwest Dippers,Buffalo Wild Wings
590,105,desserts,18,Deep-dish Apple Pie,Buffalo Wild Wings
8,1,wing-sauces,0,Desert Heat® Based on 1/2 tsp,Buffalo Wild Wings
280,42,sides,10,French fries,Buffalo Wild Wings
280,42,french-fries,10,French Fries,Buffalo Wild Wings
560,84,sides,20,French Fries Basket,Buffalo Wild Wings
280,42,sides,10,French Fries Regular,Buffalo Wild Wings
280,42,french-fries,10,French Fries Regular,Buffalo Wild Wings
280,42,kids-meals,10,French Fries Regular,Buffalo Wild Wings
420,28,salads,30,Garden Salad,Buffalo Wild Wings
250,63,burgers,5,Gardenburger,Buffalo Wild Wings
660,23,salads,39,Grilled Blackened Chicken Salad,Buffalo Wild Wings
380,44,chicken,9,Grilled Chicken Buffalitos,Buffalo Wild Wings
640,20,salads,38,Grilled Chicken Salad,Buffalo Wild Wings
470,50,sandwiches,7,Grilled Chicken Sandwich,Buffalo Wild Wings
70,18,wing-sauces,0,Honey BBQ,Buffalo Wild Wings
890,51,burgers,57,Honey BBQ Bacon Burger,Buffalo Wild Wings
530,42,sandwiches,18,Honey BBQ Bacon Chicken Sandwich,Buffalo Wild Wings
813,71,sandwiches,32,Honey BBQ Chicken Flatbread,Buffalo Wild Wings
773,87,salads,38,Honey BBQ Chicken Salad,Buffalo Wild Wings
80,6,wing-sauces,6,Honey Mustard,Buffalo Wild Wings
50,2,wing-sauces,4,Hot,Buffalo Wild Wings
40,6,wing-sauces,2,Hot BBQ,Buffalo Wild Wings
530,56,sandwiches,10,Jerk Chicken Sandwich,Buffalo Wild Wings
400,20,kids-meals,26,Kids Cheeseburger Slammer,Buffalo Wild Wings
210,33,kids-meals,8,Kids’ Ice Cream,Buffalo Wild Wings
380,49,kids-meals,13,Macaroni & Cheese,Buffalo Wild Wings
80,20,wing-sauces,0,Mango Habanera,Buffalo Wild Wings
40,2,wing-sauces,4,Medium,Buffalo Wild Wings
50,2,wing-sauces,5,Mild,Buffalo Wild Wings
713,49,appetizers,24,Mini Corn Dogs,Buffalo Wild Wings
357,25,kids-meals,12,Mini Corn Dogs (5),Buffalo Wild Wings
560,52,appetizers,22,Mozzarella Sticks,Buffalo Wild Wings
130,17,kids-meals,6,Naked Tenders (3),Buffalo Wild Wings
260,34,appetizers,12,Naked Tenders (6 each),Buffalo Wild Wings
43,6,chicken,2,Naked Tenders (each ),Buffalo Wild Wings
600,68,wraps,14,Naked Tenders Wrap,Buffalo Wild Wings
460,47,desserts,28,New York Cheesecake,Buffalo Wild Wings
1100,130,sides,55,Onion Rings Basket,Buffalo Wild Wings
460,52,sides,26,Onion Rings Regular,Buffalo Wild Wings
460,52,sides,26,Onion Rings Regular,Buffalo Wild Wings
120,2,wing-sauces,12,Parmesan Garlic,Buffalo Wild Wings
863,55,sandwiches,44,Parmesan Garlic Flatbread,Buffalo Wild Wings
90,2,wing-sauces,9,Pepper Infusion ®,Buffalo Wild Wings
820,70,entrees,36,Popcorn Shrimp & Fish,Buffalo Wild Wings
560,79,sides,28,Potato Wedges Basket,Buffalo Wild Wings
780,81,sides,46,Potato Wedges Basket with cheese,Buffalo Wild Wings
280,40,sides,14,Potato Wedges Regular,Buffalo Wild Wings
280,40,sides,14,Potato Wedges Regular,Buffalo Wild Wings
390,41,sides,23,Potato Wedges Regular with cheese,Buffalo Wild Wings
570,61,sandwiches,25,Pulled Pork Sandwich,Buffalo Wild Wings
1167,105,appetizers,51,Pulled Pork Slammers,Buffalo Wild Wings
862,92,appetizers,40,Queso Chili Fries,Buffalo Wild Wings
1960,88,entrees,126,Ribs & Boneless Wings,Buffalo Wild Wings
1860,112,entrees,118,Ribs & Chicken Tenders,Buffalo Wild Wings
2380,88,entrees,158,Ribs & More Ribs,Buffalo Wild Wings
1480,84,entrees,92,Ribs & Popcorn Shrimp,Buffalo Wild Wings
1860,74,entrees,124,Ribs & Traditional Wings,Buffalo Wild Wings
360,44,appetizers,18,Roasted Garlic Mushrooms,Buffalo Wild Wings
210,14,sides,15,Side Salad,Buffalo Wild Wings
210,14,salads,15,Side Salad,Buffalo Wild Wings
490,73,wraps,7,Southwest Chicken Queso Wrap,Buffalo Wild Wings
50,4,wing-sauces,4,Spicy garlic,Buffalo Wild Wings
40,8,wing-sauces,0,Sweet BBQ,Buffalo Wild Wings
70,14,wing-sauces,0,Teriyaki,Buffalo Wild Wings
1520,128,appetizers,76,The Sampler,Buffalo Wild Wings
250,23,sides,15,Tortilla chips and salsa,Buffalo Wild Wings
250,23,sides,15,Tortilla chips and salsa,Buffalo Wild Wings
384,1,kids-meals,28,Traditional Wings (4),Buffalo Wild Wings
960,108,appetizers,52,Ultimate Nachos,Buffalo Wild Wings
1120,108,appetizers,52,Ultimate Nachos With Chicken,Buffalo Wild Wings
50,4,wing-sauces,4,Wild®,Buffalo Wild Wings
72,0,wings,5,Wings (each),Buffalo Wild Wings
730,49,sandwiches,47,American Original Chicken Sandwich,Burger King
330,28,burgers,16,Bacon Cheeseburger,Burger King
420,34,breakfast,25,"Bacon, Egg & Cheese Biscuit",Burger King
400,39,breakfast,20,Biscuit – w/ Chicken Fritter (Chicken Biscuit),Burger King
680,76,breakfast,35,Biscuits (2) & Sausage Gravy Platter,Burger King
650,50,breakfast,38,Biscuit‐ w/ Breakfast Steak (Country Fried Steak),Burger King
470,33,breakfast,26,Biscuit‐ w/ Country Ham (1 sl) & Egg and Cheese,Burger King
590,57,sandwiches,31,BK Big Fish® Sandwich,Burger King
410,53,sandwiches,12,BK Big Fish® Sandwich w/o Tartar Sauce,Burger King
420,30,burgers,26,BK Toppers™ Deluxe Cheeseburger,Burger King
410,27,burgers,27,BK Toppers™ Mushroom and Swiss,Burger King
400,39,burgers,23,BK Toppers™ Western BBQ Cheeseburger,Burger King
410,44,burgers,16,BK Veggie® Burger,Burger King
450,44,burgers,20,BK Veggie® Burger  w/ Cheese,Burger King
320,43,burgers,7,BK Veggie® Burger  w/o Mayo,Burger King
500,32,sides,29,BK® Chicken Fries (12 pc),Burger King
250,16,sides,15,BK® Chicken Fries (6 pc),Burger King
380,24,sides,22,BK® Chicken Fries (9 pc),Burger King
500,28,burgers,31,BK® Double Stacker,Burger King
